Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
18.161622,0.107730,-0.006057,3.053824,0.074353,1.038281,9.709426
18.161644,0.107713,-0.006036,3.053800,0.080552,1.033717,9.699665
18.161648,0.107708,-0.006065,3.053824,0.069354,1.044241,9.701307
18.162987,0.107707,-0.006079,3.053855,0.068480,1.046270,9.697550
18.162992,0.107705,-0.006072,3.053765,0.074671,1.044416,9.710246
18.163001,0.107695,-0.006065,3.053786,0.087995,1.032547,9.703295
18.163005,0.107718,-0.006074,3.053736,0.071375,1.045793,9.704670
18.163008,0.107708,-0.006083,3.053780,0.068841,1.036151,9.704112
18.164462,0.107719,-0.006073,3.053798,0.080944,1.051240,9.693340
18.164466,0.107737,-0.006094,3.053834,0.071295,1.037846,9.707473
18.164503,0.107726,-0.006073,3.053821,0.056915,1.048074,9.716727
18.164510,0.107688,-0.006105,3.053844,0.084955,1.032419,9.689065
18.188003,0.107696,-0.006091,3.053750,0.072609,1.044261,9.702153
18.188013,0.107674,-0.006098,3.053750,0.076636,1.044229,9.700246
18.188016,0.107670,-0.006068,3.053697,0.068347,1.046367,9.701793
18.188019,0.107660,-0.006075,3.053702,0.068473,1.045904,9.695879
18.188021,0.107692,-0.006078,3.053639,0.072242,1.046727,9.706612
18.189330,0.107697,-0.006079,3.053616,0.065788,1.047320,9.705996
18.189392,0.107743,-0.006062,3.053585,0.072195,1.041870,9.692963
18.190459,0.107736,-0.006051,3.053601,0.091900,1.037917,9.708221
18.190473,0.107756,-0.006046,3.053606,0.083621,1.039568,9.706755
18.217022,0.107761,-0.006051,3.053599,0.077351,1.050956,9.706971
18.217031,0.107787,-0.006063,3.053539,0.079641,1.040788,9.691789
18.217035,0.107777,-0.006072,3.053526,0.083930,1.035735,9.706180
18.217039,0.107784,-0.006079,3.053455,0.083678,1.029968,9.708835
18.217042,0.107814,-0.006086,3.053477,0.074328,1.039311,9.700948
18.217641,0.107819,-0.006085,3.053503,0.075181,1.043923,9.706148
18.217650,0.107823,-0.006059,3.053428,0.069016,1.040630,9.705892
18.218250,0.107809,-0.006071,3.053426,0.068762,1.034013,9.707374
18.218253,0.107833,-0.006073,3.053410,0.077275,1.028572,9.696638
18.219077,0.107839,-0.006080,3.053350,0.079414,1.033933,9.711843
18.219095,0.107849,-0.006087,3.053302,0.069436,1.042929,9.709159
18.219100,0.107851,-0.006077,3.053349,0.091111,1.033195,9.704139
18.219104,0.107822,-0.006056,3.053324,0.078509,1.036621,9.706665
18.219115,0.107809,-0.006045,3.053312,0.081891,1.034403,9.699790
18.220323,0.107812,-0.006041,3.053305,0.078353,1.036080,9.709544
18.220336,0.107815,-0.006034,3.053296,0.061520,1.050677,9.704778
18.220339,0.107818,-0.006033,3.053281,0.075463,1.040191,9.697348
18.220370,0.107817,-0.006017,3.053273,0.070679,1.044550,9.707111
18.221336,0.107827,-0.006034,3.053261,0.080071,1.034527,9.712197
18.221343,0.107839,-0.006050,3.053250,0.074066,1.040459,9.705419
18.221347,0.107868,-0.006061,3.053250,0.088267,1.036934,9.714609
18.221350,0.107886,-0.006054,3.053268,0.077992,1.037039,9.699397
18.221390,0.107894,-0.006049,3.053201,0.084606,1.038147,9.704851
18.270832,0.107880,-0.006038,3.053202,0.084805,1.032297,9.706794
18.270869,0.107886,-0.006041,3.053219,0.069936,1.036519,9.716655
18.270885,0.107884,-0.006044,3.053172,0.074952,1.041897,9.715679
18.270967,0.107877,-0.006043,3.053165,0.074180,1.042692,9.702528
18.272211,0.107865,-0.006024,3.053170,0.070314,1.037594,9.706654
18.272255,0.107872,-0.006044,3.053171,0.085426,1.041908,9.701209
18.272326,0.107873,-0.006029,3.053137,0.079886,1.038199,9.704349
18.272593,0.107867,-0.006010,3.053153,0.076461,1.046918,9.692499
18.272629,0.107886,-0.006019,3.053098,0.079106,1.051536,9.705396
18.273041,0.107907,-0.006012,3.053064,0.066771,1.050772,9.698018
18.273088,0.107903,-0.006005,3.053047,0.076261,1.043950,9.699275
18.273107,0.107892,-0.006023,3.053036,0.078217,1.049642,9.699263
18.273138,0.107876,-0.006030,3.053032,0.071185,1.050911,9.695746
18.274133,0.107855,-0.006020,3.053042,0.081585,1.037224,9.715347
18.274180,0.107859,-0.006011,3.052977,0.066333,1.043570,9.703243
18.274199,0.107849,-0.006016,3.052988,0.076380,1.037877,9.702181
18.274217,0.107866,-0.005994,3.052930,0.077994,1.042334,9.724599
18.274231,0.107874,-0.005986,3.052901,0.078719,1.035552,9.696630
18.303250,0.107856,-0.005991,3.052847,0.081210,1.032623,9.712715
18.303309,0.107881,-0.005996,3.052759,0.068049,1.046237,9.703702
18.303411,0.107901,-0.005994,3.052722,0.075439,1.048301,9.703827
18.303428,0.107910,-0.005981,3.052698,0.093685,1.036231,9.702680
18.304047,0.107906,-0.005980,3.052659,0.061661,1.059259,9.709827
18.304185,0.107910,-0.005973,3.052615,0.079572,1.043679,9.695406
18.304281,0.107906,-0.005958,3.052586,0.085194,1.036581,9.700971
18.304298,0.107965,-0.005951,3.052619,0.074034,1.034781,9.711086
18.304311,0.107943,-0.005960,3.052570,0.086045,1.032176,9.708847
18.305259,0.107948,-0.005986,3.052568,0.067742,1.046836,9.712646
18.305294,0.107963,-0.005974,3.052460,0.070752,1.045779,9.697548
18.305352,0.107962,-0.005981,3.052484,0.070176,1.032477,9.702068
18.305367,0.107947,-0.005962,3.052435,0.072245,1.027570,9.712946
18.306705,0.107896,-0.005973,3.052455,0.074994,1.042810,9.707736
18.306736,0.107891,-0.005972,3.052438,0.085651,1.032151,9.691703
18.306759,0.107877,-0.005974,3.052449,0.077729,1.041799,9.696383
18.306832,0.107850,-0.005983,3.052449,0.090421,1.026179,9.691869
18.306846,0.107822,-0.005968,3.052414,0.076061,1.037283,9.699658
18.334830,0.107821,-0.005981,3.052425,0.077431,1.032435,9.710754
18.336615,0.107794,-0.005978,3.052430,0.078726,1.032407,9.707634
18.336651,0.107779,-0.005983,3.052389,0.078881,1.037697,9.697725
18.336668,0.107741,-0.005982,3.052413,0.082616,1.036826,9.702327
18.336819,0.107726,-0.006006,3.052376,0.083359,1.032163,9.700037
18.339180,0.107748,-0.006028,3.052398,0.064230,1.040147,9.712759
18.339621,0.107766,-0.006044,3.052419,0.079866,1.044220,9.707949
18.339651,0.107774,-0.006036,3.052409,0.073241,1.041248,9.701807
18.339749,0.107787,-0.006026,3.052407,0.088227,1.028215,9.695567
18.339763,0.107754,-0.006017,3.052402,0.081601,1.034531,9.691350
18.339832,0.107720,-0.006022,3.052373,0.067423,1.031830,9.700267
18.339970,0.107708,-0.006038,3.052363,0.079555,1.052406,9.711561
18.339985,0.107741,-0.006027,3.052374,0.080436,1.035162,9.700238
18.339999,0.107743,-0.006027,3.052356,0.080315,1.031459,9.690239
18.340011,0.107761,-0.006023,3.052308,0.082140,1.038291,9.699289
18.340103,0.107731,-0.006040,3.052313,0.076904,1.033656,9.698833
18.340117,0.107703,-0.006012,3.052274,0.075778,1.045504,9.714230
18.340184,0.107674,-0.006011,3.052276,0.059145,1.039065,9.723660
18.363560,0.107661,-0.006008,3.052257,0.080735,1.033926,9.713541
18.363658,0.107687,-0.006008,3.052272,0.086124,1.027094,9.696049
18.363671,0.107696,-0.006018,3.052247,0.081127,1.039045,9.713035
18.363683,0.107706,-0.006035,3.052200,0.091507,1.043367,9.697474
18.364242,0.107685,-0.006028,3.052194,0.073537,1.040490,9.711824
18.364255,0.107697,-0.006027,3.052217,0.076975,1.052805,9.706961
18.364295,0.107720,-0.006022,3.052182,0.076884,1.030651,9.689643
18.364333,0.107731,-0.006033,3.052180,0.072233,1.034366,9.706643
18.364369,0.107733,-0.006053,3.052114,0.087898,1.043427,9.709176
18.365590,0.107733,-0.006053,3.052134,0.083559,1.040511,9.708575
18.365765,0.107761,-0.006046,3.052067,0.074051,1.026863,9.711495
18.365824,0.107747,-0.006061,3.052021,0.087053,1.042564,9.691931
18.365903,0.107705,-0.006060,3.052058,0.078860,1.038681,9.701475
18.366306,0.107699,-0.006048,3.052035,0.079261,1.041035,9.704095
18.366321,0.107684,-0.006027,3.052016,0.072536,1.029122,9.703293
18.366360,0.107654,-0.006022,3.051997,0.083806,1.032643,9.705957
18.366395,0.107645,-0.006010,3.051948,0.089950,1.038796,9.696281
18.366431,0.107688,-0.006005,3.051943,0.079858,1.050448,9.706703
18.393016,0.107711,-0.005996,3.051927,0.083300,1.043631,9.703732
18.393030,0.107703,-0.005984,3.051888,0.075227,1.034679,9.703889
18.393034,0.107717,-0.005977,3.051928,0.069891,1.030894,9.708584
18.393038,0.107709,-0.005982,3.051933,0.071143,1.044203,9.709767
18.393043,0.107716,-0.005973,3.051972,0.078326,1.025830,9.708117
18.393065,0.107737,-0.005958,3.051985,0.065936,1.040984,9.703714
18.393071,0.107724,-0.005979,3.051942,0.081619,1.025709,9.697876
18.393080,0.107761,-0.005968,3.051900,0.074654,1.046589,9.704912
18.393086,0.107730,-0.005977,3.051915,0.096038,1.022812,9.715162
18.394218,0.107720,-0.005970,3.051909,0.076254,1.039254,9.714231
18.394222,0.107724,-0.005961,3.051887,0.074607,1.039922,9.710379
18.394226,0.107724,-0.005988,3.051899,0.074003,1.033756,9.703647
18.394229,0.107709,-0.005983,3.051872,0.074667,1.028946,9.703774
18.394233,0.107714,-0.005992,3.051768,0.073279,1.044882,9.699615
18.394288,0.107732,-0.005986,3.051714,0.087123,1.026534,9.711157
18.394291,0.107709,-0.005978,3.051727,0.093729,1.034213,9.708740
18.394295,0.107741,-0.005969,3.051799,0.077487,1.035565,9.713025
18.394298,0.107726,-0.005956,3.051827,0.070628,1.034387,9.705804
18.416170,0.107703,-0.005951,3.051879,0.060075,1.058985,9.707193
18.416181,0.107695,-0.005961,3.051885,0.076432,1.045111,9.707218
18.416212,0.107703,-0.005982,3.051882,0.074436,1.034457,9.701699
18.416215,0.107698,-0.005970,3.051941,0.069763,1.048421,9.703593
18.416852,0.107677,-0.005967,3.051974,0.075786,1.042965,9.700487
18.416858,0.107690,-0.005969,3.052032,0.065442,1.041715,9.704560
18.416866,0.107693,-0.005980,3.052031,0.073079,1.038357,9.686011
18.416872,0.107672,-0.005973,3.052046,0.062643,1.044310,9.711086
18.416875,0.107653,-0.005975,3.051965,0.067184,1.042878,9.713037
18.418419,0.107651,-0.006003,3.052002,0.040192,1.052199,9.712714
18.418426,0.107660,-0.006007,3.052010,0.066652,1.048067,9.669064
18.418431,0.107662,-0.006033,3.052023,0.157358,1.033955,9.774919
18.418455,0.107669,-0.006103,3.052060,0.447390,1.197546,9.822156
18.418458,0.107684,-0.006256,3.052070,0.590885,1.263100,9.782616
18.418859,0.107600,-0.006456,3.052159,0.815990,0.826786,9.628784
18.418866,0.107560,-0.006653,3.052188,0.880448,1.175607,9.648227
18.418873,0.107556,-0.006863,3.052247,1.430924,1.086990,9.930958
18.418878,0.107570,-0.006999,3.052387,1.408249,1.045050,9.665826
18.447067,0.107558,-0.007238,3.052470,1.654349,0.974691,9.844728
18.447081,0.107584,-0.007365,3.052532,1.952476,0.904660,9.686148
18.447085,0.107618,-0.007426,3.052575,2.401133,0.978426,9.722710
18.447089,0.107642,-0.007477,3.052544,1.792453,0.587050,9.700879
18.447092,0.107733,-0.007593,3.052524,1.853650,0.580832,9.287676
18.448145,0.107804,-0.007603,3.052452,1.476158,0.621621,9.246112
18.448159,0.107881,-0.007537,3.052426,1.405175,0.851739,9.085646
18.448165,0.107909,-0.007304,3.052453,1.288394,0.941059,9.451073
18.448170,0.107989,-0.006980,3.052434,0.959169,0.979511,9.717721
18.449767,0.108025,-0.006799,3.052445,0.737139,1.028732,9.643185
18.449774,0.108083,-0.006626,3.052356,0.456172,1.130435,9.893204
18.449777,0.108184,-0.006618,3.052325,0.526015,1.101010,9.753334
18.449784,0.108290,-0.006654,3.052210,0.633688,0.970761,10.034630
18.449788,0.108355,-0.006700,3.052213,0.719033,0.902800,9.865732
18.449798,0.108459,-0.006850,3.052166,0.577081,0.785435,9.733634
18.449802,0.108547,-0.006936,3.052155,0.734826,0.831825,9.582372
18.449813,0.108696,-0.006887,3.052137,0.387743,0.841841,9.651615
18.449816,0.108878,-0.006670,3.052282,-0.061894,0.831649,9.700804
18.474459,0.108990,-0.006540,3.052363,0.558735,0.935241,9.563128
18.474474,0.109091,-0.006356,3.052432,-0.113897,1.159540,9.731860
18.474485,0.109185,-0.006302,3.052469,-0.359890,1.204278,9.501856
18.474490,0.109270,-0.006209,3.052481,-0.140587,1.192074,9.705204
18.474503,0.109345,-0.006126,3.052500,-0.274113,1.124900,9.754862
18.475726,0.109405,-0.006114,3.052505,-0.295831,1.127615,9.904594
18.475738,0.109465,-0.006053,3.052467,-0.398897,1.108873,9.639526
18.475744,0.109521,-0.006137,3.052487,-0.358913,1.136212,9.696116
18.475748,0.109600,-0.006267,3.052491,-0.228713,1.190768,9.612708
18.476862,0.109692,-0.006365,3.052579,-0.300322,1.298194,9.654161
18.476870,0.109820,-0.006467,3.052659,-0.202456,1.329901,9.771578
18.476873,0.109914,-0.006546,3.052749,-0.116695,1.336333,9.757183
18.476876,0.109979,-0.006573,3.052916,-0.003270,1.321825,9.827343
18.476878,0.110035,-0.006592,3.053038,-0.073753,1.310864,9.700954
18.479024,0.110078,-0.006570,3.053210,0.096898,1.225770,9.804094
18.479030,0.110095,-0.006552,3.053419,0.075120,1.229102,9.886733
18.479033,0.110082,-0.006627,3.053536,0.170530,1.175196,9.839084
18.479035,0.110075,-0.006830,3.053652,0.111062,1.224108,9.639902
18.511005,0.110057,-0.007053,3.053734,0.378513,1.167497,9.716340
18.511017,0.110059,-0.007280,3.053878,0.501812,1.083725,9.759512
18.511024,0.110072,-0.007423,3.054096,0.352138,1.060265,9.689575
18.511029,0.110086,-0.007506,3.054224,0.363676,1.007427,9.696764
18.511034,0.110108,-0.007578,3.054300,0.481296,1.005230,9.678411
18.511316,0.110134,-0.007637,3.054418,0.316786,0.920827,9.695750
18.511323,0.110165,-0.007681,3.054402,0.230636,0.871907,9.589968
18.511326,0.110182,-0.007776,3.054496,0.254260,0.841252,9.754558
18.511329,0.110188,-0.007828,3.054557,0.105422,0.810855,9.631183
18.512384,0.110198,-0.007954,3.054572,-0.008473,0.872516,9.735867
18.512390,0.110184,-0.007998,3.054481,0.263011,0.920350,9.682564
18.512397,0.110183,-0.008081,3.054429,0.127537,0.888467,9.690831
18.512401,0.110197,-0.008127,3.054294,-0.104932,0.927151,9.580664
18.512404,0.110216,-0.008219,3.054193,-0.063419,0.884730,9.680390
18.514563,0.110222,-0.008344,3.054166,-0.073917,0.887106,9.601463
18.514570,0.110235,-0.008469,3.054109,0.011770,0.913690,9.722256
18.514578,0.110224,-0.008520,3.054120,-0.052040,0.956672,9.709767
18.514590,0.110292,-0.008583,3.054102,0.079821,1.014490,9.680967
18.542438,0.110325,-0.008567,3.054106,0.106056,1.055237,9.711918
18.542450,0.110381,-0.008586,3.054142,-0.039185,1.047838,9.656996
18.542456,0.110444,-0.008613,3.054113,0.062286,1.057600,9.611101
18.542477,0.110486,-0.008655,3.054114,0.038033,1.087631,9.662757
18.542496,0.110525,-0.008729,3.054067,0.072413,1.126944,9.684890
18.545276,0.110556,-0.008812,3.054077,0.157417,1.156856,9.737017
18.545295,0.110579,-0.008908,3.054111,0.247948,1.167400,9.794526
18.545337,0.110588,-0.009021,3.054231,0.183156,1.212972,9.750406
18.545341,0.110560,-0.009018,3.054250,0.219636,1.218729,9.788951
18.547207,0.110524,-0.009065,3.054357,0.194763,1.217074,9.741511
18.547216,0.110433,-0.009110,3.054435,0.233277,1.263525,9.792498
18.547219,0.110349,-0.009157,3.054515,0.123992,1.249704,9.786052
18.547222,0.110319,-0.009218,3.054618,0.155297,1.264579,9.706612
18.547244,0.110281,-0.009269,3.054672,0.223705,1.248704,9.736795
18.547943,0.110194,-0.009283,3.054675,0.085925,1.213933,9.625031
18.547950,0.110166,-0.009312,3.054768,0.055981,1.190836,9.676325
18.547970,0.110175,-0.009316,3.054851,0.130299,1.183552,9.643327
18.548140,0.110134,-0.009357,3.054879,0.077561,1.171881,9.637309
18.574818,0.110068,-0.009419,3.054888,0.055608,1.117806,9.573372
18.574826,0.110063,-0.009445,3.054866,0.146583,1.056874,9.535356
18.574836,0.110034,-0.009535,3.054905,0.051855,1.117348,9.636121
18.574842,0.110043,-0.009530,3.054979,0.280972,1.115309,9.704982
18.574848,0.110083,-0.009525,3.055023,0.076608,1.057887,9.598492
18.575936,0.110086,-0.009478,3.055081,0.062052,0.960285,9.606366
18.575945,0.099450,-0.055525,-3.091333,0.611434,1.213862,9.825844
18.575950,0.099133,-0.055420,-3.091403,0.491399,1.211389,9.846589
18.575971,0.098858,-0.055278,-3.091444,0.519837,1.187381,9.793819
18.577594,0.098594,-0.055170,-3.091483,0.545444,1.117992,9.882962
18.577606,0.098338,-0.055140,-3.091483,0.413645,1.079477,9.862617
18.577611,0.098100,-0.055173,-3.091423,0.356232,1.026686,9.822112
18.577616,0.097943,-0.055243,-3.091328,0.317241,1.050379,9.952908
18.577619,0.097866,-0.055378,-3.091208,0.323076,0.908416,9.920074
18.578932,0.097758,-0.055546,-3.091034,0.245115,0.798157,9.729290
18.578940,0.097713,-0.055772,-3.090800,0.104511,0.742470,9.636854
18.578945,0.097674,-0.056025,-3.090554,0.195290,0.656415,9.490327
18.578949,0.097697,-0.056301,-3.090332,0.319492,0.680917,9.391744
18.603058,0.097735,-0.056520,-3.090124,0.273370,0.667152,9.318820
18.603075,0.097795,-0.056694,-3.089943,0.372308,0.535057,9.366855
18.603081,0.097858,-0.056843,-3.089734,0.394692,0.552807,9.536741
18.603139,0.097903,-0.056932,-3.089514,0.437960,0.578391,9.511497
18.603143,0.097957,-0.056918,-3.089275,0.405264,0.544513,9.957108
18.604414,0.098001,-0.056998,-3.089084,0.410531,0.537707,9.890988
18.604426,0.098057,-0.057167,-3.088849,0.402328,0.486982,9.807720
18.604782,0.098101,-0.057389,-3.088673,0.402993,0.491795,9.983503
18.604797,0.098171,-0.057633,-3.088526,0.475885,0.531702,9.937832
18.606596,0.098272,-0.057856,-3.088438,0.803046,0.568521,10.065948
18.606611,0.098422,-0.058079,-3.088374,0.715100,0.640948,9.952208
18.606617,0.098575,-0.058304,-3.088363,0.675626,0.623737,9.717875
18.606627,0.098763,-0.058485,-3.088356,0.798569,0.710386,9.614558
18.606632,0.098966,-0.058643,-3.088388,0.785307,0.786608,9.555561
18.607112,0.099082,-0.058780,-3.088410,0.832135,0.878571,9.313793
18.607126,0.099211,-0.058930,-3.088465,0.928967,1.019361,9.378509
18.607131,0.099260,-0.059052,-3.088486,0.935521,1.045471,9.316123
18.607134,0.099268,-0.059113,-3.088531,0.960615,1.184467,9.229379
18.637834,0.099203,-0.059003,-3.088514,1.080657,1.235338,9.366822
18.637861,0.099112,-0.058839,-3.088527,0.926288,1.294654,9.416725
18.637866,0.099009,-0.058634,-3.088535,0.849539,1.357931,9.427455
18.637870,0.098902,-0.058447,-3.088548,0.923106,1.367613,9.515604
18.637890,0.098705,-0.058234,-3.088573,0.752466,1.255602,9.654806
18.639926,0.098472,-0.058074,-3.088609,0.751333,1.221293,9.710407
18.639938,0.098244,-0.057840,-3.088602,0.691665,1.243617,9.758941
18.639941,0.098026,-0.057676,-3.088643,0.615947,1.174495,9.678390
18.639944,0.097850,-0.057521,-3.088714,0.614977,1.211936,10.034007
18.662938,0.097694,-0.057361,-3.088795,0.443489,1.138789,9.985599
18.662953,0.097606,-0.057239,-3.088911,0.323630,1.155813,9.973555
18.662964,0.097590,-0.057115,-3.089046,0.366367,1.101851,10.170185
18.662983,0.097644,-0.057085,-3.089211,0.189150,1.005332,10.192174
18.690775,0.097803,-0.057080,-3.089354,0.317545,1.033250,10.179619
18.690786,0.097914,-0.057126,-3.089472,0.420514,1.097556,10.180759
18.690802,0.098073,-0.057215,-3.089602,0.298754,1.207941,10.098102
18.776221,0.098241,-0.057316,-3.089695,0.391578,1.184183,9.950805
18.776231,0.098345,-0.057430,-3.089773,0.479581,1.152521,9.804889
18.805267,0.098352,-0.057542,-3.089792,0.552698,1.127041,9.550216
18.805271,0.098319,-0.057637,-3.089808,0.573036,1.188353,9.404961
18.805358,0.098242,-0.057677,-3.089797,0.666588,1.132732,9.256794
18.805394,0.098139,-0.057653,-3.089752,0.732259,0.966480,9.285376
18.815929,0.098048,-0.057607,-3.089655,0.600912,1.043559,9.329538
18.815940,0.097942,-0.057570,-3.089544,0.682777,1.056697,9.382086
18.815945,0.097801,-0.057576,-3.089403,0.729171,1.107165,9.381623
18.815956,0.097701,-0.057554,-3.089278,0.717630,1.061579,9.510602
18.815962,0.097613,-0.057540,-3.089131,0.624813,1.028242,9.651649
18.851134,0.097529,-0.057566,-3.088969,0.699626,1.067858,9.631106
18.851158,0.097428,-0.057533,-3.088833,0.684101,1.103114,9.694241
18.851392,0.097314,-0.057477,-3.088697,0.692737,1.107739,9.885528
18.851418,0.097160,-0.057430,-3.088566,0.582515,1.074724,9.788013
18.877930,0.097006,-0.057370,-3.088379,0.475339,0.965260,9.859532
18.877943,0.096861,-0.057364,-3.088216,0.455004,0.907475,9.982361
18.877946,0.096765,-0.057435,-3.088127,0.460550,0.848691,9.964402
18.877950,0.096760,-0.057518,-3.088026,0.376032,0.725635,10.015313
18.921592,0.096801,-0.057656,-3.087915,0.362572,0.690675,9.917506
18.921611,0.096935,-0.057796,-3.087829,0.350591,0.621221,9.920321
18.921615,0.097107,-0.057986,-3.087767,0.314551,0.609109,9.763794
18.921618,0.097347,-0.058236,-3.087732,0.301235,0.611822,9.625075
18.937614,0.097607,-0.058504,-3.087737,0.411898,0.623821,9.670408
18.937623,0.097847,-0.058783,-3.087746,0.393230,0.630268,9.618126
18.945959,0.098100,-0.059086,-3.087800,0.420523,0.655819,9.357047
18.945975,0.098341,-0.059356,-3.087843,0.487809,0.685206,9.324567
18.954456,0.098522,-0.059577,-3.087881,0.524446,0.721856,9.407792
18.961829,0.098641,-0.059816,-3.087910,0.533268,0.776680,9.375921
18.972989,0.098752,-0.059951,-3.087917,0.621923,0.805498,9.422776
18.982681,0.098787,-0.060085,-3.087928,0.614589,0.911621,9.601930
18.987519,0.098749,-0.060244,-3.087920,0.629268,1.029575,9.619735
18.999630,0.098706,-0.060352,-3.087897,0.733225,1.054399,9.620385
19.011071,0.098612,-0.060404,-3.087866,0.779001,1.091051,9.673471
19.022178,0.098529,-0.060435,-3.087821,0.845655,1.069110,9.812384
19.030230,0.098392,-0.060462,-3.087778,0.804717,1.069941,9.768556
19.037699,0.098195,-0.060445,-3.087724,0.806734,1.087768,9.676959
19.049011,0.098030,-0.060427,-3.087677,0.725156,1.100956,9.774704
19.059946,0.097930,-0.060428,-3.087678,0.733293,1.110863,9.753029
